Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
50,Yes,Travel_Rarely,1308,Sales,22,3,Other,1,1259,3,Male,35,3,1,Sales Representative,1,Married,1321,14656,1,Y,Yes,17,3,1,80,0,3,5,3,39,15,8,15
58,No,Travel_Rarely,758,Research & Development,15,3,Life Sciences,1,1260,2,Male,62,1,1,Laboratory Technician,4,Divorced,6656,26029,2,Y,No,21,3,1,80,2,2,3,1,24,2,13,12
58,No,Travel_Rarely,1036,Sales,5,2,Technical Degree,1,1261,4,Male,87,2,1,Manager,2,Married,14410,23483,4,Y,No,22,3,3,80,1,33,0,3,16,15,6,2
40,No,Travel_Rarely,1215,Research & Development,12,2,Technical Degree,1,1262,2,Male,78,1,3,Healthcare Representative,1,Single,4665,25968,2,Y,No,19,3,2,80,1,9,5,2,27,15,13,7
24,No,Travel_Frequently,412,Research & Development,1,2,Marketing,1,1263,3,Male,46,3,2,Research Director,4,Divorced,9131,9834,4,Y,No,11,3,3,80,2,26,1,3,31,6,13,7
20,Yes,Travel_Rarely,658,Research & Development,12,4,Other,1,1264,3,Female,71,1,3,Laboratory Technician,2,Married,3609,23660,4,Y,No,22,3,2,80,2,25,1,1,28,12,12,6
49,No,Travel_Frequently,1073,Sales,22,3,Technical Degree,1,1265,1,Female,69,1,2,Sales Executive,3,Married,2415,16278,7,Y,No,24,3,3,80,1,26,4,1,22,12,2,10
48,No,Travel_Rarely,358,Sales,6,3,Human Resources,1,1266,4,Female,75,1,2,Sales Executive,4,Divorced,2707,16132,8,Y,Yes,23,3,3,80,1,0,0,1,15,17,1,2
35,No,Travel_Frequently,634,Research & Development,19,1,Medical,1,1267,4,Male,99,2,4,Manager,3,Divorced,4684,2744,7,Y,No,21,4,2,80,1,19,2,1,31,6,9,6
24,No,Travel_Frequently,153,Research & Development,19,1,Medical,1,1268,1,Male,97,2,3,Manager,1,Married,9494,18511,2,Y,Yes,23,3,2,80,1,24,2,3,25,17,8,10
58,No,Travel_Rarely,1463,Research & Development,16,2,Medical,1,1269,4,Male,30,3,2,Research Scientist,2,Single,8180,21510,0,Y,Yes,16,3,3,80,1,9,3,1,32,17,8,16
18,No,Travel_Rarely,1296,Sales,19,4,Human Resources,1,1270,2,Female,81,1,2,Manager,1,Married,16011,15213,2,Y,No,21,3,3,80,2,0,2,3,18,3,8,8
31,Yes,Travel_Frequently,1192,Research & Development,3,2,Life Sciences,1,1271,2,Female,64,3,4,Manufacturing Director,2,Single,2911,9738,0,Y,No,20,3,3,80,2,15,5,3,16,8,9,12
49,Yes,Travel_Rarely,401,Research & Development,23,3,Human Resources,1,1272,3,Female,98,3,3,Healthcare Representative,2,Single,3336,19588,8,Y,No,21,3,2,80,0,10,0,3,37,15,2,14
23,No,Non-Travel,773,Research & Development,10,2,Life Sciences,1,1273,2,Male,34,2,1,Manager,3,Married,5971,10747,2,Y,Yes,15,4,3,80,0,3,1,1,13,3,0,14
56,No,Travel_Rarely,879,Sales,27,2,Medical,1,1274,4,Male,46,1,4,Sales Executive,1,Divorced,4957,16510,7,Y,No,13,3,2,80,0,34,0,1,17,7,8,6
27,No,Travel_Rarely,933,Research & Development,18,3,Marketing,1,1275,1,Male,82,1,2,Manager,3,Divorced,12093,26991,5,Y,Yes,20,3,1,80,2,12,0,3,20,2,6,2
24,No,Travel_Rarely,333,Sales,26,3,Marketing,1,1276,3,Female,81,3,3,Sales Executive,3,Married,14951,22988,2,Y,No,12,3,2,80,0,20,1,3,38,8,1,7
43,No,Non-Travel,1076,Sales,13,3,Life Sciences,1,1277,1,Male,43,1,2,Sales Representative,3,Married,2026,3968,8,Y,No,11,3,1,80,0,14,5,3,38,7,5,12
51,Yes,Travel_Rarely,1193,Human Resources,26,3,Medical,1,1278,3,Male,58,2,4,Human Resources,1,Single,2934,21517,7,Y,No,12,3,3,80,2,9,0,2,27,11,10,15
47,No,Travel_Frequently,129,Sales,18,1,Human Resources,1,1279,3,Male,37,3,4,Sales Representative,2,Single,5055,12523,2,Y,No,22,3,3,80,1,37,2,2,19,13,8,2
53,No,Travel_Frequently,1176,Research & Development,3,4,Marketing,1,1280,1,Male,30,3,3,Research Scientist,2,Single,8801,14307,6,Y,No,23,3,2,80,2,10,3,1,5,9,7,0
38,No,Travel_Rarely,1385,Research & Development,26,4,Life Sciences,1,1281,2,Female,58,2,4,Manufacturing Director,1,Married,3658,18313,4,Y,No,14,3,1,80,2,31,3,2,25,16,10,2
34,No,Travel_Rarely,692,Research & Development,28,3,Human Resources,1,1282,2,Female,65,2,4,Healthcare Representative,2,Single,5951,19734,1,Y,Yes,16,3,3,80,1,32,0,3,5,10,11,15
50,No,Travel_Frequently,886,Research & Development,23,4,Medical,1,1283,2,Male,80,2,1,Research Director,1,Divorced,9299,5334,7,Y,No,22,4,3,80,0,19,5,3,38,9,5,0
27,No,Travel_Rarely,721,Sales,3,4,Other,1,1284,2,Male,66,2,2,Sales Executive,1,Married,11933,17896,0,Y,No,15,3,1,80,2,35,1,1,25,12,5,13
59,No,Travel_Frequently,687,Research & Development,23,4,Medical,1,1285,1,Female,98,2,1,Laboratory Technician,2,Single,14279,18216,3,Y,No,24,3,3,80,2,29,4,1,16,1,7,6
29,No,Travel_Rarely,1103,Research & Development,25,4,Medical,1,1286,4,Female,82,2,1,Manager,4,Single,6137,22741,3,Y,No,14,3,3,80,1,9,5,2,39,0,8,2
33,No,Travel_Rarely,285,Sales,27,3,Human Resources,1,1287,3,Male,81,3,3,Sales Executive,3,Married,13423,23747,4,Y,No,18,3,2,80,2,14,0,3,1,0,7,15
58,No,Travel_Frequently,1148,Research & Development,26,2,Human Resources,1,1288,1,Female,41,1,4,Research Scientist,1,Divorced,3714,12997,3,Y,No,22,3,3,80,0,28,0,1,20,15,0,5
49,No,Travel_Rarely,230,Sales,12,2,Technical Degree,1,1289,2,Female,81,1,2,Sales Representative,1,Married,13388,26195,0,Y,Yes,17,3,1,80,1,0,4,1,6,9,14,12
32,No,Travel_Rarely,392,Sales,27,2,Technical Degree,1,1290,2,Male,30,3,2,Sales Representative,4,Married,5347,3503,6,Y,No,24,4,3,80,2,20,3,2,19,9,1,1
44,No,Travel_Rarely,602,Research & Development,20,1,Human Resources,1,1291,1,Female,36,1,2,Healthcare Representative,1,Married,3986,12714,1,Y,No,14,3,2,80,0,14,5,1,2,6,5,11
45,No,Travel_Rarely,287,Sales,7,4,Human Resources,1,1292,3,Female,46,1,4,Sales Representative,1,Single,5544,3926,2,Y,No,20,3,3,80,0,2,3,2,35,6,7,3
34,Yes,Travel_Rarely,580,Research & Development,25,3,Other,1,1293,1,Female,72,3,2,Manufacturing Director,2,Divorced,2701,20502,4,Y,Yes,23,3,1,80,2,32,4,3,18,0,14,8
19,No,Travel_Frequently,593,Research & Development,24,3,Other,1,1294,1,Female,46,1,2,Research Scientist,2,Married,11646,7830,7,Y,Yes,23,3,3,80,0,37,1,2,29,12,3,4
53,No,Travel_Rarely,614,Research & Development,8,1,Medical,1,1295,4,Male,88,1,4,Research Scientist,4,Married,5786,7087,7,Y,No,15,3,1,80,1,18,0,1,10,4,11,9
24,No,Travel_Rarely,1192,Sales,9,3,Marketing,1,1296,1,Female,32,3,3,Sales Executive,1,Married,16415,13197,1,Y,No,22,3,2,80,0,3,2,2,12,2,3,5
30,No,Travel_Rarely,568,Sales,14,2,Other,1,1297,4,Female,58,1,2,Sales Executive,3,Married,16284,16491,8,Y,No,20,3,3,80,1,11,3,2,32,12,12,0
32,No,Travel_Rarely,386,Sales,5,1,Medical,1,1298,3,Male,51,2,4,Sales Executive,2,Married,8659,26112,5,Y,No,15,4,3,80,1,24,3,3,37,11,1,4
42,No,Travel_Rarely,702,Research & Development,21,3,Life Sciences,1,1299,1,Female,67,3,1,Research Scientist,3,Single,5044,23435,8,Y,No,13,3,2,80,1,33,5,2,1,17,9,5
40,Yes,Non-Travel,1225,Research & Development,19,1,Technical Degree,1,1300,1,Male,83,1,4,Manager,3,Married,1838,5307,3,Y,No,23,3,1,80,2,16,3,1,22,4,0,10
39,No,Travel_Frequently,290,Sales,21,1,Marketing,1,1301,2,Male,79,1,1,Manager,4,Divorced,17351,12449,2,Y,Yes,19,3,1,80,0,5,1,1,19,4,9,14
43,No,Travel_Rarely,1090,Human Resources,16,3,Medical,1,1302,1,Female,98,2,4,Human Resources,4,Married,17762,8302,4,Y,No,21,4,3,80,2,11,4,3,29,1,8,1
50,No,Travel_Rarely,991,Sales,24,2,Human Resources,1,1303,2,Female,59,3,2,Manager,1,Single,5371,11738,4,Y,No,15,3,1,80,2,14,1,3,14,5,6,14
28,No,Travel_Rarely,489,Research & Development,12,3,Life Sciences,1,1304,2,Female,52,3,3,Research Scientist,4,Divorced,10527,8547,3,Y,No,22,3,1,80,1,16,3,3,1,6,8,6
27,No,Travel_Rarely,342,Research & Development,21,4,Technical Degree,1,1305,2,Female,76,1,3,Manager,2,Single,12116,21231,6,Y,No,23,4,3,80,2,0,5,1,29,0,12,16
42,No,Travel_Rarely,518,Research & Development,4,4,Life Sciences,1,1306,3,Female,50,2,2,Healthcare Representative,1,Single,4788,13187,7,Y,No,20,3,1,80,0,13,0,2,24,2,14,11
54,No,Travel_Rarely,277,Research & Development,8,3,Medical,1,1307,4,Male,49,2,1,Manufacturing Director,1,Single,6125,15835,4,Y,No,12,3,1,80,2,1,3,1,3,1,1,11
55,No,Travel_Rarely,488,Research & Development,7,2,Other,1,1308,2,Female,52,2,4,Healthcare Representative,3,Married,5606,13357,8,Y,No,23,3,3,80,2,3,0,1,0,9,9,4
58,Yes,Travel_Rarely,954,Research & Development,15,4,Technical Degree,1,1309,1,Male,97,2,2,Healthcare Representative,3,Married,2926,25806,6,Y,No,14,3,3,80,1,1,5,3,7,10,12,6
41,Yes,Travel_Rarely,1358,Research & Development,6,4,Life Sciences,1,1310,1,Female,50,2,4,Manager,3,Married,3038,2399,6,Y,No,22,3,1,80,1,25,0,3,13,12,4,1
57,Yes,Non-Travel,764,Sales,5,3,Other,1,1311,2,Male,50,2,2,Manager,1,Married,3228,3478,7,Y,Yes,14,4,3,80,2,39,3,2,10,15,14,12
50,No,Travel_Rarely,553,Research & Development,14,3,Marketing,1,1312,2,Female,30,3,2,Manufacturing Director,4,Single,12205,21845,3,Y,Yes,15,4,1,80,1,32,3,2,23,10,14,8
34,No,Travel_Rarely,378,Research & Development,21,3,Medical,1,1313,1,Female,44,1,4,Manager,4,Divorced,12833,20052,5,Y,No,18,3,1,80,2,38,0,2,23,17,1,14
41,No,Travel_Rarely,1354,Research & Development,13,1,Medical,1,1314,2,Female,46,1,3,Research Scientist,4,Single,2753,2966,4,Y,No,15,3,1,80,0,5,1,2,31,10,9,14
54,No,Travel_Rarely,1296,Research & Development,10,1,Technical Degree,1,1315,4,Female,80,2,3,Research Director,1,Divorced,15875,10454,0,Y,Yes,11,3,1,80,0,29,1,1,24,0,6,0
19,No,Travel_Frequently,314,Research & Development,18,1,Life Sciences,1,1316,4,Female,92,3,1,Healthcare Representative,1,Married,9488,24056,8,Y,Yes,12,3,3,80,1,21,5,2,27,17,8,2
49,No,Travel_Rarely,1407,Research & Development,4,3,Marketing,1,1317,3,Male,43,3,4,Research Director,1,Married,9206,11889,1,Y,No,13,3,3,80,0,26,1,1,15,4,2,0
41,No,Travel_Rarely,142,Research & Development,8,2,Human Resources,1,1318,2,Female,88,2,1,Manager,1,Married,11680,19508,5,Y,No,13,3,2,80,0,18,2,1,38,1,13,12
26,No,Travel_Rarely,1247,Sales,24,4,Technical Degree,1,1319,3,Female,79,1,2,Sales Executive,1,Married,9938,26242,7,Y,No,20,3,3,80,2,9,0,2,15,17,0,14
21,No,Travel_Frequently,1352,Sales,11,1,Human Resources,1,1320,3,Female,63,2,1,Sales Executive,4,Single,7958,12020,2,Y,Yes,16,3,2,80,1,5,2,2,35,6,3,12
34,No,Travel_Rarely,395,Sales,17,2,Technical Degree,1,1321,3,Male,35,3,2,Sales Executive,1,Divorced,17770,17585,4,Y,Yes,19,4,1,80,0,25,2,1,11,10,3,16
34,No,Travel_Rarely,701,Sales,18,3,Life Sciences,1,1322,2,Female,78,2,4,Sales Executive,4,Single,8635,25209,6,Y,No,20,3,3,80,1,2,0,3,11,10,10,0
47,No,Travel_Rarely,1392,Research & Development,21,1,Marketing,1,1323,3,Male,35,1,4,Manager,1,Single,10629,8999,3,Y,No,11,3,1,80,1,2,2,2,33,12,5,14
57,No,Travel_Rarely,642,Sales,25,3,Life Sciences,1,1324,4,Female,98,1,4,Sales Representative,4,Married,19166,6536,4,Y,No,16,4,2,80,1,5,5,3,37,3,4,3
28,No,Travel_Rarely,552,Human Resources,26,2,Medical,1,1325,3,Male,36,3,4,Human Resources,2,Married,14869,17384,0,Y,No,19,4,3,80,0,9,5,1,19,0,11,1
38,Yes,Travel_Rarely,1186,Research & Development,11,1,Human Resources,1,1326,4,Female,80,2,1,Research Director,2,Single,2118,5761,3,Y,No,14,3,3,80,1,37,0,3,14,17,12,7
38,Yes,Travel_Rarely,1272,Sales,16,1,Other,1,1327,4,Female,30,2,2,Sales Representative,4,Divorced,1429,19754,6,Y,No,20,3,3,80,1,12,4,1,21,11,4,15
35,No,Travel_Frequently,891,Research & Development,12,1,Medical,1,1328,2,Male,42,3,3,Manager,2,Divorced,10029,8647,6,Y,Yes,13,3,3,80,2,37,4,3,15,9,8,7
46,No,Travel_Rarely,435,Research & Development,13,1,Medical,1,1329,3,Female,72,2,4,Research Scientist,2,Married,18272,19020,3,Y,No,23,3,1,80,2,11,0,3,23,7,12,9
41,No,Travel_Rarely,992,Research & Development,27,2,Human Resources,1,1330,2,Male,56,3,4,Healthcare Representative,4,Married,18673,6902,5,Y,Yes,16,3,3,80,2,26,0,3,2,2,10,15
27,No,Travel_Rarely,1267,Research & Development,16,1,Technical Degree,1,1331,4,Female,32,2,2,Manufacturing Director,1,Married,18763,9825,4,Y,No,16,4,2,80,2,7,0,1,0,6,0,4
34,No,Non-Travel,145,Research & Development,23,4,Medical,1,1332,1,Female,87,1,3,Manufacturing Director,1,Married,14165,2677,0,Y,Yes,23,4,3,80,1,4,1,1,37,10,7,5
35,No,Travel_Rarely,245,Sales,26,4,Marketing,1,1333,3,Male,46,3,4,Sales Executive,4,Married,13043,18988,7,Y,Yes,12,3,2,80,2,35,0,1,16,6,7,9
59,No,Travel_Frequently,434,Human Resources,21,3,Medical,1,1334,2,Female,74,2,3,Human Resources,3,Divorced,11570,25154,6,Y,No,15,3,2,80,2,37,5,2,20,6,10,4
37,No,Travel_Rarely,1099,Human Resources,1,1,Marketing,1,1335,1,Male,87,2,4,Human Resources,3,Divorced,8886,25149,4,Y,No,11,3,1,80,0,29,5,1,12,8,7,12
54,No,Travel_Rarely,156,Research & Development,16,4,Life Sciences,1,1336,3,Male,85,2,1,Research Scientist,2,Divorced,3958,11232,6,Y,No,23,3,3,80,2,36,3,2,1,2,12,14
35,No,Travel_Rarely,1432,Sales,15,4,Technical Degree,1,1337,3,Female,83,3,1,Manager,3,Single,12319,9789,2,Y,No,19,3,2,80,2,28,4,1,1,10,11,7
34,No,Travel_Rarely,971,Research & Development,6,4,Marketing,1,1338,2,Female,58,1,3,Research Director,2,Single,4183,5567,7,Y,No,19,4,3,80,0,21,4,2,24,16,13,10
26,Yes,Non-Travel,898,Sales,12,2,Medical,1,1339,1,Female,83,2,2,Sales Representative,1,Single,3910,3292,4,Y,Yes,13,3,1,80,1,13,0,3,27,7,12,0
31,No,Non-Travel,426,Sales,8,1,Technical Degree,1,1340,2,Male,56,3,2,Sales Representative,4,Married,16272,6089,1,Y,No,15,3,1,80,1,9,4,3,25,1,2,3
46,No,Travel_Rarely,181,Sales,7,2,Technical Degree,1,1341,3,Male,74,2,1,Sales Representative,1,Single,2777,14207,1,Y,No,13,3,3,80,0,10,0,1,34,0,9,12
48,No,Travel_Rarely,1156,Research & Development,2,2,Marketing,1,1342,3,Female,60,1,2,Research Director,4,Married,4566,6629,3,Y,Yes,17,3,2,80,0,34,0,2,27,15,7,6
21,Yes,Non-Travel,1086,Research & Development,12,4,Marketing,1,1343,4,Male,65,1,2,Manufacturing Director,3,Married,3072,7965,6,Y,No,23,4,1,80,1,22,4,3,32,3,1,6
35,No,Travel_Rarely,1237,Research & Development,21,4,Other,1,1344,3,Male,90,1,2,Research Scientist,1,Married,12953,21781,3,Y,No,11,3,2,80,2,7,4,3,17,8,7,5
37,No,Travel_Rarely,659,Research & Development,14,3,Other,1,1345,3,Male,66,3,3,Research Director,1,Married,9404,4541,8,Y,No,15,3,2,80,0,20,3,2,13,7,11,7
26,No,Travel_Rarely,966,Research & Development,16,1,Technical Degree,1,1346,1,Male,96,2,3,Laboratory Technician,2,Divorced,2078,11502,1,Y,No,16,4,3,80,0,36,2,1,8,0,7,11
30,No,Travel_Rarely,818,Research & Development,11,1,Human Resources,1,1347,1,Female,65,3,2,Manager,4,Single,3581,26217,5,Y,No,24,3,1,80,0,27,3,3,29,7,14,14
32,No,Travel_Rarely,573,Research & Development,20,4,Human Resources,1,1348,4,Female,34,2,1,Healthcare Representative,3,Single,16066,8938,3,Y,Yes,21,3,3,80,1,30,3,1,2,4,13,15
44,No,Travel_Rarely,175,Human Resources,9,4,Other,1,1349,4,Female,75,3,2,Human Resources,1,Divorced,9967,19768,5,Y,No,22,3,3,80,1,27,4,1,33,0,2,0
32,No,Travel_Rarely,690,Sales,10,1,Medical,1,1350,4,Male,81,2,4,Sales Executive,4,Married,9839,14507,8,Y,No,24,3,3,80,1,26,5,2,32,6,3,9
45,No,Travel_Rarely,665,Research & Development,17,3,Life Sciences,1,1351,2,Male,78,3,1,Research Scientist,3,Married,4162,24312,8,Y,Yes,17,3,2,80,1,39,3,2,26,14,8,14
54,Yes,Travel_Rarely,568,Research & Development,12,4,Technical Degree,1,1352,2,Male,35,2,3,Research Director,1,Single,1181,17263,8,Y,No,13,3,3,80,1,20,5,3,8,6,12,12
36,No,Travel_Rarely,700,Research & Development,6,3,Life Sciences,1,1353,4,Male,39,3,4,Laboratory Technician,4,Single,15913,9643,8,Y,Yes,17,3,1,80,2,8,4,2,12,0,14,12
43,No,Travel_Frequently,1093,Research & Development,19,2,Other,1,1354,2,Female,52,1,2,Healthcare Representative,2,Married,2964,25165,2,Y,Yes,14,3,2,80,2,28,1,3,29,8,8,8
43,No,Travel_Rarely,838,Research & Development,11,4,Marketing,1,1355,3,Male,46,3,2,Research Scientist,1,Divorced,12739,10787,8,Y,Yes,20,4,3,80,1,14,0,3,15,0,9,15
42,No,Travel_Rarely,1095,Research & Development,9,2,Technical Degree,1,1356,4,Male,73,1,1,Laboratory Technician,4,Divorced,4673,13157,2,Y,No,21,3,1,80,1,32,2,3,25,11,12,13
43,No,Non-Travel,349,Human Resources,21,4,Other,1,1357,4,Female,70,1,1,Human Resources,3,Married,7293,25906,2,Y,Yes,24,4,3,80,1,36,5,1,4,6,8,8
43,No,Non-Travel,1245,Research & Development,6,2,Medical,1,1358,2,Female,44,2,2,Manager,3,Married,3718,18864,4,Y,No,16,3,3,80,0,35,1,1,26,8,9,3
45,No,Travel_Rarely,168,Sales,27,4,Technical Degree,1,1359,1,Female,73,1,2,Sales Executive,2,Divorced,12624,10697,5,Y,Yes,15,3,3,80,0,27,5,2,14,4,5,11
35,No,Travel_Rarely,674,Research & Development,25,3,Technical Degree,1,1360,4,Male,87,1,1,Laboratory Technician,1,Married,3228,4100,8,Y,Yes,14,3,2,80,1,9,0,2,27,11,0,4
49,No,Travel_Frequently,1452,Human Resources,25,3,Human Resources,1,1361,2,Male,79,2,4,Manager,2,Married,12602,7307,0,Y,Yes,16,3,3,80,1,22,0,3,2,1,7,10
20,No,Travel_Frequently,804,Sales,24,3,Marketing,1,1362,2,Male,81,3,3,Manager,4,Divorced,3840,20625,7,Y,No,23,3,1,80,0,27,2,3,0,17,12,4
19,No,Non-Travel,571,Research & Development,25,2,Technical Degree,1,1363,1,Male,99,3,1,Healthcare Representative,3,Divorced,18881,5962,3,Y,Yes,22,3,3,80,0,33,3,1,0,8,8,6
50,No,Travel_Frequently,594,Research & Development,16,3,Marketing,1,1364,4,Male,97,1,4,Manager,2,Divorced,18920,11624,6,Y,Yes,13,3,3,80,0,4,0,1,5,0,14,3
59,Yes,Travel_Rarely,764,Research & Development,20,2,Other,1,1365,1,Male,92,3,2,Laboratory Technician,1,Single,3117,16454,5,Y,No,13,4,2,80,0,17,2,3,10,9,7,7
36,No,Travel_Rarely,387,Sales,16,4,Medical,1,1366,3,Female,87,1,3,Sales Representative,4,Married,11356,24515,5,Y,No,15,3,3,80,0,5,5,3,15,13,14,5
34,No,Travel_Rarely,413,Research & Development,6,2,Medical,1,1367,1,Male,52,3,4,Laboratory Technician,1,Divorced,9587,8731,6,Y,Yes,21,3,1,80,1,22,5,2,32,13,12,5
50,Yes,Travel_Rarely,410,Human Resources,5,4,Technical Degree,1,1368,1,Female,73,3,3,Human Resources,2,Single,3919,18830,3,Y,No,15,3,1,80,1,27,5,3,23,6,0,3
29,No,Travel_Rarely,876,Sales,21,1,Technical Degree,1,1369,2,Female,73,3,3,Sales Representative,3,Divorced,2299,7058,5,Y,Yes,19,3,3,80,0,12,5,3,31,11,11,13
20,No,Travel_Rarely,1222,Sales,4,1,Other,1,1370,1,Female,81,1,3,Sales Executive,3,Single,14590,21666,2,Y,No,14,4,1,80,1,24,5,3,9,5,5,2
43,Yes,Travel_Rarely,1066,Human Resources,2,1,Human Resources,1,1371,3,Male,96,2,4,Human Resources,2,Divorced,3072,3396,4,Y,No,15,3,1,80,0,6,4,1,24,12,8,9
52,No,Travel_Frequently,1238,Sales,28,2,Human Resources,1,1372,2,Male,57,3,4,Manager,1,Married,6687,9843,1,Y,Yes,22,3,3,80,0,1,0,1,9,7,8,5
25,No,Travel_Rarely,557,Research & Development,6,1,Human Resources,1,1373,3,Female,96,3,2,Research Director,1,Single,6171,2940,2,Y,Yes,19,3,1,80,0,15,0,2,12,1,6,9
53,Yes,Travel_Rarely,233,Research & Development,9,1,Marketing,1,1374,1,Male,47,3,3,Healthcare Representative,1,Married,3740,15484,8,Y,No,14,3,1,80,1,1,3,2,0,9,6,8
24,No,Travel_Rarely,1031,Sales,28,1,Human Resources,1,1375,3,Male,56,1,1,Sales Representative,1,Married,5695,15829,5,Y,No,23,3,3,80,1,35,3,2,34,5,3,15
53,No,Travel_Rarely,1066,Research & Development,17,4,Medical,1,1376,3,Female,80,2,1,Healthcare Representative,3,Married,11112,25999,2,Y,Yes,13,3,2,80,1,1,4,3,13,15,6,3
33,Yes,Travel_Frequently,1030,Research & Development,14,3,Marketing,1,1377,1,Male,89,1,1,Manager,1,Married,3762,16970,1,Y,Yes,17,3,2,80,1,37,0,3,20,9,9,10
41,No,Travel_Rarely,222,Research & Development,7,2,Other,1,1378,1,Male,78,3,4,Laboratory Technician,2,Divorced,11941,16061,4,Y,No,17,3,3,80,2,9,3,1,37,14,4,11
18,No,Non-Travel,1322,Research & Development,22,1,Medical,1,1379,2,Male,44,1,2,Manager,2,Married,4700,21002,4,Y,No,18,3,2,80,0,13,2,3,0,9,10,9
42,Yes,Travel_Rarely,735,Research & Development,19,4,Medical,1,1380,2,Male,97,3,4,Manufacturing Director,2,Married,3222,20356,0,Y,Yes,14,3,2,80,0,26,5,3,19,10,9,6
27,Yes,Travel_Rarely,998,Sales,1,3,Life Sciences,1,1381,4,Female,44,3,3,Manager,2,Single,2193,6199,2,Y,Yes,14,4,2,80,1,14,5,1,4,1,4,6
33,No,Travel_Rarely,873,Research & Development,20,3,Other,1,1382,2,Female,80,1,1,Manufacturing Director,1,Divorced,17834,22108,6,Y,Yes,24,4,2,80,1,20,0,2,39,9,0,2
33,No,Travel_Rarely,1164,Human Resources,25,3,Other,1,1383,1,Male,77,3,4,Manager,3,Single,13084,26148,8,Y,Yes,24,4,3,80,2,11,5,3,31,11,1,11
25,No,Travel_Frequently,667,Sales,15,4,Life Sciences,1,1384,3,Male,30,3,1,Sales Representative,4,Married,5162,25145,4,Y,No,19,4,2,80,0,32,5,1,0,10,8,13
46,No,Travel_Rarely,613,Research & Development,18,1,Marketing,1,1385,3,Male,36,2,4,Research Scientist,1,Divorced,10306,4913,3,Y,Yes,20,3,2,80,0,39,2,1,39,14,1,1
56,No,Travel_Frequently,1286,Research & Development,3,3,Human Resources,1,1386,2,Female,82,1,1,Research Scientist,4,Single,15137,24457,2,Y,No,17,3,3,80,1,21,1,2,1,3,9,8
45,No,Travel_Rarely,390,Research & Development,18,4,Human Resources,1,1387,2,Male,60,1,3,Manufacturing Director,3,Married,4137,10171,8,Y,No,13,3,3,80,1,37,4,1,30,4,10,9
23,No,Travel_Frequently,301,Sales,2,4,Human Resources,1,1388,1,Male,47,3,1,Manager,1,Single,18414,14116,6,Y,No,23,4,2,80,2,17,3,2,25,0,11,5
33,No,Travel_Rarely,629,Human Resources,10,2,Human Resources,1,1389,3,Female,41,3,3,Human Resources,4,Married,7948,11344,6,Y,No,19,3,1,80,0,1,1,2,8,0,1,16
37,No,Travel_Frequently,1018,Research & Development,11,4,Human Resources,1,1390,4,Male,77,1,3,Research Scientist,3,Married,16693,20967,7,Y,No,23,3,3,80,2,28,3,2,29,9,14,14
33,Yes,Travel_Rarely,1373,Sales,27,3,Life Sciences,1,1391,4,Female,59,1,4,Manager,4,Divorced,3025,24166,0,Y,No,15,4,3,80,0,6,1,2,7,3,8,0
24,Yes,Travel_Rarely,1343,Sales,24,3,Other,1,1392,2,Male,36,1,4,Sales Executive,2,Divorced,2803,21742,3,Y,No,14,3,2,80,1,30,5,2,4,12,2,12
58,No,Travel_Rarely,1212,Sales,3,4,Marketing,1,1393,4,Female,32,3,4,Manager,2,Married,5569,24501,4,Y,No,11,3,1,80,2,17,3,1,38,13,1,9
31,No,Non-Travel,1207,Research & Development,7,3,Medical,1,1394,1,Male,92,2,3,Laboratory Technician,3,Married,14977,13887,4,Y,No,19,3,3,80,1,8,4,3,3,4,6,11
43,No,Travel_Rarely,1187,Research & Development,8,4,Human Resources,1,1395,4,Male,35,2,2,Manager,3,Married,13620,20771,0,Y,Yes,16,3,3,80,0,7,0,2,39,10,11,15
43,No,Travel_Rarely,900,Research & Development,19,3,Life Sciences,1,1396,2,Female,44,3,2,Manager,4,Married,2456,19152,2,Y,No,21,3,3,80,0,32,2,2,35,7,8,1
31,No,Travel_Frequently,1167,Research & Development,18,2,Marketing,1,1397,1,Female,72,3,3,Manufacturing Director,3,Married,18832,12164,1,Y,No,12,3,1,80,2,4,1,3,20,0,10,2
24,No,Travel_Rarely,113,Sales,13,1,Marketing,1,1398,3,Female,47,3,3,Sales Executive,2,Divorced,2067,8351,6,Y,Yes,23,3,3,80,1,13,2,3,32,4,12,7
50,No,Travel_Rarely,934,Research & Development,13,2,Marketing,1,1399,1,Female,51,1,4,Research Scientist,2,Married,3862,3105,4,Y,No,17,3,3,80,0,12,2,2,25,17,5,14
43,No,Travel_Rarely,942,Research & Development,24,2,Life Sciences,1,1400,2,Female,90,3,4,Research Scientist,1,Single,14754,18710,2,Y,No,13,3,1,80,0,10,3,3,39,12,11,0
37,No,Travel_Rarely,744,Sales,19,1,Medical,1,1401,2,Male,90,1,4,Sales Representative,4,Married,13623,21505,7,Y,No,16,3,3,80,2,19,0,2,38,4,6,1
